time,temperature,humidity,ph,ec
2025-06-30 12:00:00,24.01,46.8,7.48,0.24
2025-06-30 13:00:00,24.01,48.31,7.48,0.26
2025-06-30 14:00:00,23.95,47.8,7.355,0.245
2025-06-30 15:00:00,23.84,46.26,7.23,0.23
2025-06-30 16:00:00,23.82,48.96,7.41,0.27
2025-06-30 17:00:00,24.06,52.52,7.39,0.29
2025-06-30 18:00:00,24.22,46.63,7.4,0.29
2025-06-30 19:00:00,24.22,49.56,7.44,0.28
2025-06-30 20:00:00,24.24,52.29,7.45,0.3
2025-06-30 21:00:00,24.2,48.62,7.47,0.3
2025-06-30 22:00:00,23.58,52.17,7.476666667,0.296666667
2025-06-30 23:00:00,23.55,52.07285714,7.483333333,0.293333333
2025-07-01 0:00:00,23.52,51.97571429,7.49,0.29
2025-07-01 1:00:00,23.49,51.87857143,7.496666667,0.286666667
2025-07-01 2:00:00,23.46,51.78142857,7.503333333,0.283333333
2025-07-01 3:00:00,23.43,51.68428571,7.51,0.28
2025-07-01 4:00:00,23.4,51.58714286,7.51,0.31
2025-07-01 5:00:00,23.37,51.49,7.5,0.29
2025-07-01 6:00:00,23.17,56.45,7.51,0.29
2025-07-01 7:00:00,23.36,50.22,7.5,0.32
2025-07-01 8:00:00,23.72,49.68,7.55,0.27
2025-07-01 9:00:00,23.71,48.72,7.56,0.26
2025-07-01 10:00:00,24.17,48.21,7.4,0.31
2025-07-01 11:00:00,24.1,47.67,7.44,0.28
2025-07-01 12:00:00,24.17,48.47,7.51,0.32
2025-07-01 13:00:00,24.01,47.35,7.52,0.32
2025-07-01 14:00:00,23.85,46.73,7.49,0.28
2025-07-01 15:00:00,24.13,45.82,7.49,0.31
2025-07-01 16:00:00,23.86,48.8,7.5,0.28
2025-07-01 17:00:00,24.24,52.38,7.505,0.28
2025-07-01 18:00:00,24.31,48.24,7.51,0.28
2025-07-01 19:00:00,24.26,46.57,7.52,0.3
2025-07-01 20:00:00,24.29,51.18,7.47,0.28
2025-07-01 21:00:00,24.12,48.3,7.46,0.31
2025-07-01 22:00:00,23.69,52.96,7.46,0.3
2025-07-01 23:00:00,23.65285714,53.10142857,7.464,0.298
2025-07-02 0:00:00,23.61571429,53.24285714,7.468,0.296
2025-07-02 1:00:00,23.57857143,53.38428571,7.472,0.294
2025-07-02 2:00:00,23.54142857,53.52571429,7.476,0.292
2025-07-02 3:00:00,23.50428571,53.66714286,7.48,0.29
2025-07-02 4:00:00,23.46714286,53.80857143,7.49,0.31
2025-07-02 5:00:00,23.43,53.95,7.5,0.28
2025-07-02 6:00:00,23.55,54.66,7.51,0.29
2025-07-02 7:00:00,23.81,50.81,7.53,0.27
2025-07-02 8:00:00,23.75,48.1,7.56,0.28
2025-07-02 9:00:00,23.88,49.73,7.53,0.31
2025-07-02 10:00:00,23.99,49.91,7.55,0.29
2025-07-02 11:00:00,24.09,50.58,7.54,0.305
2025-07-02 12:00:00,24.1,49.16,7.53,0.32
2025-07-02 13:00:00,24.16,49.23,7.55,0.27
2025-07-02 14:00:00,23.98,47.35,7.55,0.27
2025-07-02 15:00:00,23.88,46.9,7.51,0.27
2025-07-02 16:00:00,24.13,48.76,7.54,0.3
2025-07-02 17:00:00,24.4,50.56,7.57,0.31
2025-07-02 18:00:00,24.47,47.26,7.55,0.29
2025-07-02 19:00:00,24.54,51.73,7.57,0.32
2025-07-02 20:00:00,24.27,52.72,7.59,0.3
2025-07-02 21:00:00,24.03,54.98,7.59,0.28
2025-07-02 22:00:00,23.95875,55.025,7.51,0.31
2025-07-02 23:00:00,23.8875,55.07,7.512,0.31
2025-07-03 0:00:00,23.81625,55.115,7.514,0.31
2025-07-03 1:00:00,23.745,55.16,7.516,0.31
2025-07-03 2:00:00,23.67375,55.205,7.518,0.31
2025-07-03 3:00:00,23.6025,55.25,7.52,0.31
2025-07-03 4:00:00,23.53125,55.295,7.51,0.3
2025-07-03 5:00:00,23.46,55.34,7.51,0.295
2025-07-03 6:00:00,23.31,53.78,7.51,0.29
2025-07-03 7:00:00,23.27,50.32,7.5,0.28
2025-07-03 8:00:00,23.78,49.1,7.52,0.29
2025-07-03 9:00:00,23.95,49.01,7.53,0.32
2025-07-03 10:00:00,24.31,50.82,7.57,0.28
2025-07-03 11:00:00,23.99,48.83,7.57,0.28
2025-07-03 12:00:00,24.16,50.46,7.57,0.29
2025-07-03 13:00:00,23.95,48.37,7.57,0.28
2025-07-03 14:00:00,23.86,50.71,7.58,0.28
2025-07-03 15:00:00,23.93,47.98,7.57,0.32
2025-07-03 16:00:00,23.76,50.09,7.6,0.28
2025-07-03 17:00:00,23.95,52.79,7.63,0.3
2025-07-03 18:00:00,24.2,55.25,7.62,0.28
2025-07-03 19:00:00,24.22,48.73,7.63,0.27
2025-07-03 20:00:00,24.31,49.85,7.63,0.3
2025-07-03 21:00:00,24.09,56.74,7.62,0.28
2025-07-03 22:00:00,23.66,51.38,7.59,0.28
2025-07-03 23:00:00,23.62428571,52.02142857,7.58,0.282
2025-07-04 0:00:00,23.58857143,52.66285714,7.57,0.284
2025-07-04 1:00:00,23.55285714,53.30428571,7.56,0.286
2025-07-04 2:00:00,23.51714286,53.94571429,7.55,0.288
2025-07-04 3:00:00,23.48142857,54.58714286,7.54,0.29
2025-07-04 4:00:00,23.44571429,55.22857143,7.49,0.3
2025-07-04 5:00:00,23.41,55.87,7.51,0.28
2025-07-04 6:00:00,23.34,51.57,7.52,0.29
2025-07-04 7:00:00,23.48,55.91,7.54,0.31
2025-07-04 8:00:00,23.91,47.83,7.54,0.31
2025-07-04 9:00:00,24.27,52.44,7.56,0.31
2025-07-04 10:00:00,24.12,52.5,7.58,0.29
2025-07-04 11:00:00,24.12,58.91,7.55,0.3
2025-07-04 12:00:00,24.34,51.34,7.58,0.3
2025-07-04 13:00:00,24.27,52.5,7.56,0.28
2025-07-04 14:00:00,24.34,50.51,7.59,0.32
2025-07-04 15:00:00,24.2,54.08,7.62,0.31
2025-07-04 16:00:00,24.56,49.32,7.63,0.27
2025-07-04 17:00:00,24.47,49.03,7.61,0.3
2025-07-04 18:00:00,24.51,50.7,7.62,0.33
2025-07-04 19:00:00,24.39,54.87,7.65,0.3
2025-07-04 20:00:00,24.3,49.12,7.65,0.28
2025-07-04 21:00:00,23.96,51.1,7.63,0.28
2025-07-04 22:00:00,23.68,52.99,7.616666667,0.281666667
2025-07-04 23:00:00,23.63428571,53.31857143,7.603333333,0.283333333
2025-07-05 0:00:00,23.58857143,53.64714286,7.59,0.285
2025-07-05 1:00:00,23.54285714,53.97571429,7.576666667,0.286666667
2025-07-05 2:00:00,23.49714286,54.30428571,7.563333333,0.288333333
2025-07-05 3:00:00,23.45142857,54.63285714,7.55,0.29
2025-07-05 4:00:00,23.40571429,54.96142857,7.57,0.31
2025-07-05 5:00:00,23.36,55.29,7.58,0.29
2025-07-05 6:00:00,23.33,56.46,7.56,0.29
2025-07-05 7:00:00,23.92,51.34,7.57,0.28
2025-07-05 8:00:00,24.19,48.73,7.57,0.31
2025-07-05 9:00:00,24.39,56.55,7.61,0.29
2025-07-05 10:00:00,24.84,49.5,7.63,0.29
2025-07-05 11:00:00,24.84,52.05,7.64,0.29
2025-07-05 12:00:00,24.6,49.83,7.63,0.27
2025-07-05 13:00:00,24.71,48.16,7.63,0.29
2025-07-05 14:00:00,24.47,55.01,7.68,0.3
2025-07-05 15:00:00,24.71,48.95,7.67,0.27
2025-07-05 16:00:00,24.61,57.36,7.69,0.3
2025-07-05 17:00:00,24.88,49.08,7.69,0.29
2025-07-05 18:00:00,24.89,48.43,7.65,0.28
2025-07-05 19:00:00,24.57,55.1,7.65,0.28
2025-07-05 20:00:00,24.67,51.44,7.67,0.32
2025-07-05 21:00:00,24.08,52.14,7.66,0.3
2025-07-05 22:00:00,23.98,52.82,7.64,0.28
2025-07-05 23:00:00,23.91,55.02,7.63,0.28
2025-07-06 0:00:00,23.85,50.72,7.63,0.3
2025-07-06 1:00:00,23.84,54.53,7.61,0.27
2025-07-06 2:00:00,23.76,53.32,7.62,0.3
2025-07-06 3:00:00,23.64,49.59,7.61,0.26
2025-07-06 4:00:00,23.65,52.69,7.62,0.3
2025-07-06 5:00:00,23.75,54.97,7.58,0.26
2025-07-06 6:00:00,23.68,56.48,7.59,0.28
2025-07-06 7:00:00,24.09,56.59,7.59,0.3
2025-07-06 8:00:00,24.47,48.05,7.63,0.27
2025-07-06 9:00:00,24.67,46.7,7.62,0.3
2025-07-06 10:00:00,24.72,47.85,7.65,0.28
2025-07-06 11:00:00,24.51,49.28,7.68,0.27
2025-07-06 12:00:00,25.02,49.9,7.65,0.31
2025-07-06 13:00:00,25.14,48.64,7.69,0.3
2025-07-06 14:00:00,25.09,49.34,7.71,0.3
2025-07-06 15:00:00,24.99,48.28,7.72,0.29
2025-07-06 16:00:00,24.85,50.34,7.74,0.3
2025-07-06 17:00:00,24.77,46.05,7.74,0.27
2025-07-06 18:00:00,24.91,47.79,7.71,0.32
2025-07-06 19:00:00,24.91,46.98,7.715,0.295
2025-07-06 20:00:00,24.96,48.72,7.72,0.27
2025-07-06 21:00:00,24.2,49.99,7.7,0.29
2025-07-06 22:00:00,24.17,54.21,7.71,0.28
2025-07-06 23:00:00,24.13,55.93,7.64,0.29
2025-07-07 0:00:00,24.06,53.26,7.64,0.3
2025-07-07 1:00:00,23.99,48.87,7.64,0.27
2025-07-07 2:00:00,24.05,54.22,7.65,0.3
2025-07-07 3:00:00,24.06,55.75,7.65,0.29
2025-07-07 4:00:00,24.06,52.3,7.64,0.27
2025-07-07 5:00:00,23.91,52.86,7.62,0.28
2025-07-07 6:00:00,23.92,55.42,7.62,0.3
2025-07-07 7:00:00,24.4,52.99,7.64,0.27
2025-07-07 8:00:00,24.26,47.56,7.67,0.31
2025-07-07 9:00:00,24.23,48.36,7.7,0.26
2025-07-07 10:00:00,24.46,56.56,7.67,0.29
2025-07-07 11:00:00,24.87,48.12,7.69,0.28
2025-07-07 12:00:00,24.6,49.17,7.67,0.29
2025-07-07 13:00:00,24.67,50.03,7.65,0.3
2025-07-07 14:00:00,24.84,48.78,7.7,0.3
2025-07-07 15:00:00,24.92,51.22,7.74,0.28
2025-07-07 16:00:00,24.99,47.26,7.76,0.27
2025-07-07 17:00:00,24.96,48.32,7.72,0.3
2025-07-07 18:00:00,25.06,48.08,7.75,0.31
2025-07-07 19:00:00,24.89,47.73,7.76,0.29
2025-07-07 20:00:00,24.82,47.01,7.78,0.28
2025-07-07 21:00:00,24.4,51.45,7.74,0.3
2025-07-07 22:00:00,24.35625,51.78875,7.726666667,0.3
2025-07-07 23:00:00,24.3125,52.1275,7.713333333,0.3
2025-07-08 0:00:00,24.26875,52.46625,7.7,0.3
2025-07-08 1:00:00,24.225,52.805,7.686666667,0.3
2025-07-08 2:00:00,24.18125,53.14375,7.673333333,0.3
2025-07-08 3:00:00,24.1375,53.4825,7.66,0.3
2025-07-08 4:00:00,24.09375,53.82125,7.67,0.29
2025-07-08 5:00:00,24.05,54.16,7.67,0.29
2025-07-08 6:00:00,24.01,50.84,7.67,0.29
2025-07-08 7:00:00,24.23,50.37,7.64,0.28
2025-07-08 8:00:00,24.78,46.37,7.69,0.29
2025-07-08 9:00:00,24.84,48.47,7.71,0.28
2025-07-08 10:00:00,25.14,47.35,7.74,0.28
2025-07-08 11:00:00,24.95,49.37,7.7,0.28
2025-07-08 12:00:00,24.78,48.27,7.69,0.29
2025-07-08 13:00:00,24.95,48.21,7.73,0.31
2025-07-08 14:00:00,24.71,51.09,7.77,0.29
2025-07-08 15:00:00,24.84,56.28,7.78,0.3
2025-07-08 16:00:00,24.72,54.54,7.76,0.31
2025-07-08 17:00:00,25.02,48.97,7.76,0.28
2025-07-08 18:00:00,25.15,46.3,7.755,0.29
2025-07-08 19:00:00,24.84,46.75,7.75,0.3
2025-07-08 20:00:00,25.06,50.27,7.74,0.29
2025-07-08 21:00:00,24.72,48.33,7.7,0.32
2025-07-08 22:00:00,24.3,47.93,7.69,0.32
2025-07-08 23:00:00,24.28571429,48.91714286,7.688,0.312
2025-07-09 0:00:00,24.27142857,49.90428571,7.686,0.304
2025-07-09 1:00:00,24.25714286,50.89142857,7.684,0.296
2025-07-09 2:00:00,24.24285714,51.87857143,7.682,0.288
2025-07-09 3:00:00,24.22857143,52.86571429,7.68,0.28
2025-07-09 4:00:00,24.21428571,53.85285714,7.68,0.29
2025-07-09 5:00:00,24.2,54.84,7.68,0.29
2025-07-09 6:00:00,24.27,53.98,7.65,0.27
2025-07-09 7:00:00,24.74,51.55,7.66,0.28
2025-07-09 8:00:00,25.09,47.56,7.7,0.3
2025-07-09 9:00:00,25.39,45.74,7.72,0.27
2025-07-09 10:00:00,25.15,47.78,7.72,0.28
2025-07-09 11:00:00,24.96,47.59,7.72,0.29
2025-07-09 12:00:00,25.19,52.91,7.75,0.33
2025-07-09 13:00:00,24.88,46.33,7.77,0.31
2025-07-09 14:00:00,24.78,48.89,7.79,0.3
2025-07-09 15:00:00,24.71,48.34,7.73,0.3
2025-07-09 16:00:00,24.82,46.71,7.72,0.29
2025-07-09 17:00:00,25.06,48.37,7.69,0.28
2025-07-09 18:00:00,24.7,47.38,7.7,0.31
2025-07-09 19:00:00,24.58,46.71,7.69,0.32
2025-07-09 20:00:00,24.6,47.41,7.71,0.3
2025-07-09 21:00:00,24.05,48.06,7.73,0.31
2025-07-09 22:00:00,23.81,47.87,7.71,0.3
2025-07-09 23:00:00,23.84625,48.44625,7.705,0.3
2025-07-10 0:00:00,23.8825,49.0225,7.7,0.3
2025-07-10 1:00:00,23.91875,49.59875,7.695,0.3
2025-07-10 2:00:00,23.955,50.175,7.69,0.3
2025-07-10 3:00:00,23.99125,50.75125,7.685,0.3
2025-07-10 4:00:00,24.0275,51.3275,7.68,0.3
2025-07-10 5:00:00,24.06375,51.90375,7.7,0.27
2025-07-10 6:00:00,24.1,52.48,7.72,0.29
2025-07-10 7:00:00,24.5,50.78,7.71,0.3
2025-07-10 8:00:00,24.92,45.54,7.75,0.3
2025-07-10 9:00:00,25.3,50.71,7.78,0.29
2025-07-10 10:00:00,25.22,44.43,7.76,0.31
2025-07-10 11:00:00,24.99,48.15,7.77,0.33
2025-07-10 12:00:00,24.58,46.04,7.64,0.36
2025-07-10 13:00:00,24.82,49.84,7.55,0.41
2025-07-10 14:00:00,24.63,49.46,7.55,0.45
2025-07-10 15:00:00,24.66,47.03,7.54,0.51
2025-07-10 16:00:00,24.85,47.33,7.31,0.54
2025-07-10 17:00:00,24.75,50.54,7.25,0.65
2025-07-10 18:00:00,24.84,52.02,7.26,0.66
2025-07-10 19:00:00,24.64,46.97,7.26,0.72
2025-07-10 20:00:00,24.78,54.24,7.275,0.715
2025-07-10 21:00:00,24.94,46.15,7.29,0.71
2025-07-10 22:00:00,24.44,51,7.29,0.76
2025-07-10 23:00:00,24.39,50.36142857,7.246,0.824
2025-07-11 0:00:00,24.34,49.72285714,7.202,0.888
2025-07-11 1:00:00,24.29,49.08428571,7.158,0.952
2025-07-11 2:00:00,24.24,48.44571429,7.114,1.016
2025-07-11 3:00:00,24.19,47.80714286,7.07,1.08
2025-07-11 4:00:00,24.14,47.16857143,7.01,1.16
2025-07-11 5:00:00,24.09,46.53,6.92,1.28
2025-07-11 6:00:00,24.27,51,6.87,1.12
2025-07-11 7:00:00,24.56,53.57,6.8,1.3
2025-07-11 8:00:00,26.86,60.27,6.71,1.36
2025-07-11 9:00:00,30.36,60.6,6.61,1.29
2025-07-11 10:00:00,31.69,61.45,6.56,1.37
2025-07-11 11:00:00,32.37,61.15,6.51,1.45
2025-07-11 12:00:00,26.66,40.75,6.45,1.35
2025-07-11 13:00:00,24.96,44.07,6.32,1.53
2025-07-11 14:00:00,24.82,47.08,6.27,1.61
2025-07-11 15:00:00,25.06,43.82,6.27,1.65
2025-07-11 16:00:00,24.96,49.84,6.21,1.61
2025-07-11 17:00:00,25.09,46.64,6.15,1.69
2025-07-11 18:00:00,24.85,47.82,6.14,1.4
2025-07-11 19:00:00,24.87,47.07,6.09,1.64
2025-07-11 20:00:00,24.94,47.4,6.02,1.69
2025-07-11 21:00:00,24.46,51.7,5.96,1.74
2025-07-11 22:00:00,24.09,47.9,5.91,1.68
2025-07-11 23:00:00,24.06571429,48.05714286,5.883333333,1.681666667
2025-07-12 0:00:00,24.04142857,48.21428571,5.856666667,1.683333333
2025-07-12 1:00:00,24.01714286,48.37142857,5.83,1.685
2025-07-12 2:00:00,23.99285714,48.52857143,5.803333333,1.686666667
2025-07-12 3:00:00,23.96857143,48.68571429,5.776666667,1.688333333
2025-07-12 4:00:00,23.94428571,48.84285714,5.75,1.69
2025-07-12 5:00:00,23.92,49,5.7,1.85
2025-07-12 6:00:00,24.31,51.98,5.82,1.64
2025-07-12 7:00:00,25.04,43.61,5.76,1.74
2025-07-12 8:00:00,25.66,51.56,5.71,1.64
2025-07-12 9:00:00,25.7,45.04,5.83,1.72
2025-07-12 10:00:00,25.6,54.12,5.76,1.63
2025-07-12 11:00:00,25.59,49.47,5.7,1.63
2025-07-12 12:00:00,25.34,46.23,5.65,1.78
2025-07-12 13:00:00,25.29,47.19,5.79,1.79
2025-07-12 14:00:00,25.4,43.44,5.74,1.66
2025-07-12 15:00:00,25.49,57.06,5.7,1.58
2025-07-12 16:00:00,25.49,46.82,5.84,1.59
2025-07-12 17:00:00,25.25,44.76,5.79,1.67
2025-07-12 18:00:00,24.98,51.2,5.76,1.6
2025-07-12 19:00:00,25.14,52.61,5.74,1.6
2025-07-12 20:00:00,25.09,52.74,5.89,1.72
2025-07-12 21:00:00,24.74,46.2,5.86,1.56
2025-07-12 22:00:00,24.56,52.54,5.855,1.62
2025-07-12 23:00:00,24.56,50.17,5.85,1.68
2025-07-13 0:00:00,24.5,47.6,5.85,1.63
2025-07-13 1:00:00,24.4,48.38,5.86,1.75
2025-07-13 2:00:00,24.3,47.39,6,1.62
2025-07-13 3:00:00,24.22,46.88,5.96,1.58
2025-07-13 4:00:00,24.29,51,5.92,1.63
2025-07-13 5:00:00,24.46,48.81,5.9,1.61
2025-07-13 6:00:00,24.43,47.43,5.9,1.67
2025-07-13 7:00:00,25.09,48.4,6.12,1.53
2025-07-13 8:00:00,25.29,48.78,6.04,1.78
2025-07-13 9:00:00,25.5,48.15,5.97,1.75
2025-07-13 10:00:00,25.14,49.25,5.92,1.85
2025-07-13 11:00:00,25.25,50.24,6.03,1.74
2025-07-13 12:00:00,25.39,48.93,5.97,1.75
2025-07-13 13:00:00,25.23,47.88,5.93,1.81
2025-07-13 14:00:00,25.21,47.21,5.91,1.77
2025-07-13 15:00:00,24.87,54.28,6.02,1.58
2025-07-13 16:00:00,24.92,45.7,5.96,1.66
2025-07-13 17:00:00,24.96,45.95,5.91,1.8
2025-07-13 18:00:00,25.06,44.58,5.87,1.79
2025-07-13 19:00:00,25.19,45.44,5.84,1.93
2025-07-13 20:00:00,25.01,46.41,5.97,1.77
2025-07-13 21:00:00,24.6,47.97,5.945,1.745
2025-07-13 22:00:00,24.58,46.4,5.92,1.72
2025-07-13 23:00:00,24.29,49.13,5.9,1.72
2025-07-14 0:00:00,24.2,52.65,5.91,1.65
2025-07-14 1:00:00,24.26,46.31,5.92,1.73
2025-07-14 2:00:00,24.29,51.76,6.04,1.64
2025-07-14 3:00:00,24.22,48.01,5.99,1.74
2025-07-14 4:00:00,24.1,52.99,5.96,1.64
2025-07-14 5:00:00,24.03,47,5.94,1.61
2025-07-14 6:00:00,24.06,53.51,5.94,1.75
2025-07-14 7:00:00,24.47,49.53,5.96,1.69
2025-07-14 8:00:00,24.53,47.94,6.07,1.74
2025-07-14 9:00:00,24.61,48.02,6,1.86
2025-07-14 10:00:00,24.37,49.26,5.93,1.88
2025-07-14 11:00:00,24.34,49.44,6.01,1.71
2025-07-14 12:00:00,24.23,47.19,5.95,1.82
2025-07-14 13:00:00,24.54,52.87,5.89,1.75
2025-07-14 14:00:00,24.51,47.16,6.01,1.77
2025-07-14 15:00:00,24.54,51.45,5.97,1.67
2025-07-14 16:00:00,24.54,44.76,5.95,1.78
2025-07-14 17:00:00,24.57,45.55,5.935,1.76
2025-07-14 18:00:00,24.44,51.9,5.92,1.74
2025-07-14 19:00:00,24.57,46.98,6.07,1.87
2025-07-14 20:00:00,24.61,48.46,6.02,1.73
2025-07-14 21:00:00,23.88,53.63,5.95,1.73
2025-07-14 22:00:00,23.8175,52.91875,5.9,1.78
2025-07-14 23:00:00,23.755,52.2075,5.91,1.79
2025-07-15 0:00:00,23.6925,51.49625,5.92,1.8
2025-07-15 1:00:00,23.63,50.785,5.93,1.81
2025-07-15 2:00:00,23.5675,50.07375,5.94,1.82
2025-07-15 3:00:00,23.505,49.3625,5.95,1.83
2025-07-15 4:00:00,23.4425,48.65125,5.95,2.02
2025-07-15 5:00:00,23.38,47.94,6.09,1.75
2025-07-15 6:00:00,23.24,50.19,6.09,1.8
2025-07-15 7:00:00,23.29,52.78,6.09,1.85
2025-07-15 8:00:00,23.38,54.54,6.03,1.97
2025-07-15 9:00:00,23.79,50.37,5.96,1.93
2025-07-15 10:00:00,23.95,49.76,5.89,1.92
2025-07-15 11:00:00,23.68,49.27,6.02,1.78
2025-07-15 12:00:00,23.86,47.9,5.94,1.77
2025-07-15 13:00:00,23.96,53.03,5.86,1.8
2025-07-15 14:00:00,23.92,52.93,5.79,2
2025-07-15 15:00:00,23.74,47.64,5.91,1.86
2025-07-15 16:00:00,23.92,48.74,5.86,1.74
2025-07-15 17:00:00,23.85,54.7,5.85,1.83
2025-07-15 18:00:00,24.02,49.44,5.84,1.87
2025-07-15 19:00:00,23.89,47.68,6.03,1.775
2025-07-15 20:00:00,23.78,47.75,6.22,1.68
2025-07-15 21:00:00,23.65,51.74,6.01,1.86
2025-07-15 22:00:00,23.17,52.69,5.96,1.79
2025-07-15 23:00:00,23.15857143,52.30571429,5.986,1.824
2025-07-16 0:00:00,23.14714286,51.92142857,6.012,1.858
2025-07-16 1:00:00,23.13571429,51.53714286,6.038,1.892
2025-07-16 2:00:00,23.12428571,51.15285714,6.064,1.926
2025-07-16 3:00:00,23.11285714,50.76857143,6.09,1.96
2025-07-16 4:00:00,23.10142857,50.38428571,6.05,1.86
2025-07-16 5:00:00,23.09,50,6.01,1.88
2025-07-16 6:00:00,23.04,50.52,5.98,1.79
2025-07-16 7:00:00,23.03,55.68,6.035,1.82
2025-07-16 8:00:00,23.47,49.84,6.09,1.85
2025-07-16 9:00:00,23.64,50.7,6.06,1.81
2025-07-16 10:00:00,23.72,55.53,6,1.9
2025-07-16 11:00:00,23.53,53.83,5.97,2.02
2025-07-16 12:00:00,23.55,55.63,5.97,1.99
2025-07-16 13:00:00,23.57,50.36,6.1,1.84
2025-07-16 14:00:00,23.58,50.96,6.14,2.05
2025-07-16 15:00:00,23.98,51.98,6.14,1.89
2025-07-16 16:00:00,24.06,50.92,6.09,1.96
2025-07-16 17:00:00,23.55,54.51,6.14,1.92
2025-07-16 18:00:00,23.48,53.96,6.11,1.98
2025-07-16 19:00:00,23.86,55.62,6.11,1.81
2025-07-16 20:00:00,23.98,49.44,6.12,1.94
2025-07-16 21:00:00,23.48,50.61,6.13,1.86
2025-07-16 22:00:00,23.29,50.87,6.14,1.78
2025-07-16 23:00:00,23.19285714,51.31428571,6.146,1.826
2025-07-17 0:00:00,23.09571429,51.75857143,6.152,1.872
2025-07-17 1:00:00,22.99857143,52.20285714,6.158,1.918
2025-07-17 2:00:00,22.90142857,52.64714286,6.164,1.964
2025-07-17 3:00:00,22.80428571,53.09142857,6.17,2.01
2025-07-17 4:00:00,22.70714286,53.53571429,6.13,1.76
2025-07-17 5:00:00,22.61,53.98,6.07,1.85
2025-07-17 6:00:00,22.54,54.03,6.055,1.85
2025-07-17 7:00:00,23.47,55.79,6.04,1.85
2025-07-17 8:00:00,23.34,51.78,6,2.08
2025-07-17 9:00:00,23.59,49.68,6.08,2.08
2025-07-17 10:00:00,23.68,52.39,6.06,1.87
2025-07-17 11:00:00,23.55,51.45,6.07,1.97
2025-07-17 12:00:00,23.78,60.68,6.08,1.81
2025-07-17 13:00:00,23.16,50.61,6.1,1.92
2025-07-17 14:00:00,23.07,50.41,6.12,1.98
2025-07-17 15:00:00,23.11,52.29,6.14,2.04
2025-07-17 16:00:00,22.95,51.58,6.19,1.85
2025-07-17 17:00:00,22.89,49.7,6.23,1.92
2025-07-17 18:00:00,23.07,46.02,6.29,1.95
2025-07-17 19:00:00,22.96,50.47,6.35,1.98
2025-07-17 20:00:00,23.03,50.97,6.38,1.98
2025-07-17 21:00:00,22.93,51.95,6.4,1.97
2025-07-17 22:00:00,22.89875,51.69375,6.42,1.87
2025-07-17 23:00:00,22.8675,51.4375,6.428333333,1.86
2025-07-18 0:00:00,22.83625,51.18125,6.436666667,1.85
2025-07-18 1:00:00,22.805,50.925,6.445,1.84
2025-07-18 2:00:00,22.77375,50.66875,6.453333333,1.83
2025-07-18 3:00:00,22.7425,50.4125,6.461666667,1.82
2025-07-18 4:00:00,22.71125,50.15625,6.47,1.81
2025-07-18 5:00:00,22.68,49.9,6.53,2.04
2025-07-18 6:00:00,22.56,47.84,6.55,1.95
2025-07-18 7:00:00,22.79,48.11,6.56,1.79
2025-07-18 8:00:00,22.75,50.12,6.55,1.97
2025-07-18 9:00:00,22.74,52.54,6.5,2.1
2025-07-18 10:00:00,22.85,47.6,6.47,2
2025-07-18 11:00:00,22.65,50.97,6.44,1.88
2025-07-18 12:00:00,23.03,50.14,6.435,1.88
2025-07-18 13:00:00,23.16,48.35,6.43,1.88
2025-07-18 14:00:00,23,55.33,6.42,1.97
2025-07-18 15:00:00,23.27,48.72,6.49,1.88
2025-07-18 16:00:00,23.2,46.08,6.48,1.79
2025-07-18 17:00:00,23.07,53.49,6.46,1.91
2025-07-18 18:00:00,22.99,53.76,6.44,2.09
2025-07-18 19:00:00,23,54.26,6.43,1.87
2025-07-18 20:00:00,23.07,53.31,6.425,1.965
2025-07-18 21:00:00,22.96,50.72,6.42,2.06
2025-07-18 22:00:00,22.98,50.27,6.44,1.84
2025-07-18 23:00:00,22.90428571,50.30285714,6.438,1.87
2025-07-19 0:00:00,22.82857143,50.33571429,6.436,1.9
2025-07-19 1:00:00,22.75285714,50.36857143,6.434,1.93
2025-07-19 2:00:00,22.67714286,50.40142857,6.432,1.96
2025-07-19 3:00:00,22.60142857,50.43428571,6.43,1.99
2025-07-19 4:00:00,22.52571429,50.46714286,6.41,2.11
2025-07-19 5:00:00,22.45,50.5,6.39,1.95
2025-07-19 6:00:00,22.54,47.95,6.42,1.99
2025-07-19 7:00:00,22.93,50.19,6.45,2.03
2025-07-19 8:00:00,22.95,54.03,6.45,1.86
2025-07-19 9:00:00,23.07,49.14,6.45,1.99
2025-07-19 10:00:00,23.03,52.82,6.45,1.83
2025-07-19 11:00:00,23.16,52.51,6.46,1.81
2025-07-19 12:00:00,23.06,52.47,6.46,1.83
2025-07-19 13:00:00,23.1,54.22,6.52,1.93
2025-07-19 14:00:00,23.09,51.61,6.54,1.74
2025-07-19 15:00:00,23.19,47.95,6.545,1.775
2025-07-19 16:00:00,23,47.75,6.55,1.81
2025-07-19 17:00:00,23.13,52.6,6.55,1.77
2025-07-19 18:00:00,23.06,46.88,6.56,2
2025-07-19 19:00:00,23.09,45.87,6.54,2.04
2025-07-19 20:00:00,23.14,46.27,6.55,1.89
2025-07-19 21:00:00,23.02,48.95,6.535,1.905
2025-07-19 22:00:00,22.83,50.98,6.52,1.92
2025-07-19 23:00:00,22.78,51.45,6.49,1.91
2025-07-20 0:00:00,22.65,49.73,6.47,1.93
2025-07-20 1:00:00,22.74,51.84,6.46,1.91
2025-07-20 2:00:00,22.78,48.82,6.47,1.89
